audio_id,start_time,end_time,speaker
NpiRUzyrZL,670.95,689.64,D
NpiRUzyrZL,676.85,678.75,A
NpiRUzyrZL,678.86,679.05,C
NpiRUzyrZL,680.52,681.16,B
NpiRUzyrZL,684.73,685.23,A
NpiRUzyrZL,687.99,694.05,A
NpiRUzyrZL,688.02,688.4,B
NpiRUzyrZL,695.35,697.11,D
NpiRUzyrZL,695.81,696.43,C
NpiRUzyrZL,696.07,697.87,B
NpiRUzyrZL,696.4,698.21,A
NpiRUzyrZL,700.01,701.54,D
NpiRUzyrZL,701.31,707.27,A
NpiRUzyrZL,706.67,708.68,B
NpiRUzyrZL,708.63,711.6,A
NpiRUzyrZL,708.67,718.51,D
NpiRUzyrZL,713.19,713.67,A
NpiRUzyrZL,717.05,720.35,A
NpiRUzyrZL,718.58,720.46,B
NpiRUzyrZL,720.37,722.41,D
NpiRUzyrZL,720.79,721.21,C
NpiRUzyrZL,721.96,724.02,C
NpiRUzyrZL,722.1,722.3,B
NpiRUzyrZL,723.58,725.48,A
NpiRUzyrZL,724.05,727.43,B
NpiRUzyrZL,728.63,729.97,A
NpiRUzyrZL,729.46,748.89,B
NpiRUzyrZL,742.05,744.02,A
NpiRUzyrZL,744.27,744.85,D
NpiRUzyrZL,745.8,749.47,A
NpiRUzyrZL,748.1,748.45,D
NpiRUzyrZL,748.47,755.05,C
NpiRUzyrZL,755.18,757.24,D
NpiRUzyrZL,755.73,758.07,A
NpiRUzyrZL,757.2,760.4,C
NpiRUzyrZL,758.98,759.41,A
NpiRUzyrZL,761.51,762.71,C
NpiRUzyrZL,765.44,766.58,A
NpiRUzyrZL,766.88,768.85,C
NpiRUzyrZL,769.29,769.57,A
NpiRUzyrZL,769.85,771.33,D
NpiRUzyrZL,770.32,771.21,C
NpiRUzyrZL,770.55,772.04,A
NpiRUzyrZL,772.1,775.04,C
NpiRUzyrZL,774.12,777.59,A
NpiRUzyrZL,776.56,777.32,C
NpiRUzyrZL,779.71,782.8,A
NpiRUzyrZL,783.24,783.71,C
NpiRUzyrZL,784.38,789.58,D
NpiRUzyrZL,792.36,792.74,A
NpiRUzyrZL,793.6,795.97,C
NpiRUzyrZL,795.68,798.77,A
NpiRUzyrZL,797.69,812.88,C
NpiRUzyrZL,798.31,798.71,D
NpiRUzyrZL,807.57,807.83,A
NpiRUzyrZL,813.29,833.63,C
NpiRUzyrZL,815.73,816.03,A
NpiRUzyrZL,823.54,823.83,A
NpiRUzyrZL,832.8,833.23,A
NpiRUzyrZL,834.19,866.16,C
NpiRUzyrZL,851.96,852.2,A
NpiRUzyrZL,857.02,858.73,D
NpiRUzyrZL,857.59,858.85,A
NpiRUzyrZL,862.44,863.12,D
NpiRUzyrZL,866.27,901.91,C
NpiRUzyrZL,870.5,870.82,A
NpiRUzyrZL,880.91,882.29,D
NpiRUzyrZL,881.05,881.36,A
NpiRUzyrZL,889.57,890.62,A
NpiRUzyrZL,903.26,904.48,C
NpiRUzyrZL,905.65,910.84,C
NpiRUzyrZL,907.38,908.78,A
NpiRUzyrZL,908.6,908.72,B
NpiRUzyrZL,908.67,908.99,D
NpiRUzyrZL,911.69,912.46,A
NpiRUzyrZL,912.4,916.32,B
NpiRUzyrZL,913.07,914.22,C
NpiRUzyrZL,915.85,916.26,A
NpiRUzyrZL,917.18,917.85,A
NpiRUzyrZL,917.18,919.46,D
NpiRUzyrZL,918.65,918.88,B
NpiRUzyrZL,921.44,943.25,A
NpiRUzyrZL,943.34,943.67,D
NpiRUzyrZL,944.48,950.69,A
NpiRUzyrZL,951.86,963.71,A
NpiRUzyrZL,964.66,973.67,D
NpiRUzyrZL,965.62,966.41,A
NpiRUzyrZL,969.01,971.82,A
NpiRUzyrZL,971.81,975.38,B
NpiRUzyrZL,974.99,986.29,D
NpiRUzyrZL,975.06,977.69,A
NpiRUzyrZL,977.23,977.73,B
NpiRUzyrZL,980.24,980.88,B
NpiRUzyrZL,982.47,982.99,A
NpiRUzyrZL,985.85,1001.41,A
NpiRUzyrZL,993.34,993.95,D
NpiRUzyrZL,998.63,1008.3,D
NpiRUzyrZL,999.84,1001.72,B
NpiRUzyrZL,1005.51,1005.86,A
NpiRUzyrZL,1007.99,1012.94,B
NpiRUzyrZL,1011.5,1012.16,D
NpiRUzyrZL,1013.68,1040.43,C
NpiRUzyrZL,1021.2,1021.5,A
NpiRUzyrZL,1035.25,1037.21,A
NpiRUzyrZL,1039.73,1056.17,B
NpiRUzyrZL,1049.51,1049.82,C
NpiRUzyrZL,1053.1,1053.45,A
NpiRUzyrZL,1054.47,1055.4,C
NpiRUzyrZL,1054.95,1056.17,A
NpiRUzyrZL,1055.07,1060.14,D
NpiRUzyrZL,1058.46,1058.74,B
NpiRUzyrZL,1059.75,1065.98,B
NpiRUzyrZL,1065.94,1074.99,D
NpiRUzyrZL,1066.44,1066.68,A
NpiRUzyrZL,1069.64,1069.98,B
NpiRUzyrZL,1070.04,1071.59,A
NpiRUzyrZL,1074.67,1080.91,A
NpiRUzyrZL,1077.62,1084.23,D
NpiRUzyrZL,1079.83,1080.21,B
NpiRUzyrZL,1081.67,1083.63,A
NpiRUzyrZL,1085.75,1086.76,D
NpiRUzyrZL,1086.87,1087.72,A
NpiRUzyrZL,1089.57,1092.18,D
NpiRUzyrZL,1095.58,1099.56,D
NpiRUzyrZL,1098.04,1098.84,A
NpiRUzyrZL,1100.4,1102.96,A
NpiRUzyrZL,1103.05,1103.42,D
NpiRUzyrZL,1105.41,1106.69,A
NpiRUzyrZL,1107.36,1118.99,D
NpiRUzyrZL,1110.26,1110.9,C
NpiRUzyrZL,1111.26,1112.68,A
NpiRUzyrZL,1114.08,1114.65,A
NpiRUzyrZL,1116.87,1117.54,A
NpiRUzyrZL,1118.6,1121.29,A
NpiRUzyrZL,1121.62,1125.02,D
NpiRUzyrZL,1122.76,1125.66,B
NpiRUzyrZL,1126.37,1138.0,D
NpiRUzyrZL,1126.38,1130.68,A
NpiRUzyrZL,1127.37,1128.01,C
NpiRUzyrZL,1127.52,1128.08,B
NpiRUzyrZL,1129.98,1130.41,B
NpiRUzyrZL,1130.11,1131.13,C
NpiRUzyrZL,1139.4,1145.39,D
NpiRUzyrZL,1145.58,1146.16,A
NpiRUzyrZL,1145.64,1152.92,B
NpiRUzyrZL,1150.95,1163.88,A
NpiRUzyrZL,1163.8,1175.51,D
NpiRUzyrZL,1165.76,1168.36,A
NpiRUzyrZL,1168.33,1168.66,B
NpiRUzyrZL,1170.04,1170.42,A
NpiRUzyrZL,1174.64,1177.21,A
NpiRUzyrZL,1176.78,1179.84,D
NpiRUzyrZL,1180.21,1181.46,A
NpiRUzyrZL,1182.16,1183.34,B
NpiRUzyrZL,1183.26,1183.99,A
NpiRUzyrZL,1186.16,1186.52,D
NpiRUzyrZL,1188.78,1189.31,A
NpiRUzyrZL,1189.94,1190.65,D
NpiRUzyrZL,1191.37,1193.34,A
NpiRUzyrZL,1192.13,1195.84,D
NpiRUzyrZL,1199.22,1199.78,D
NpiRUzyrZL,1204.46,1207.31,A
NpiRUzyrZL,1207.64,1208.1,D
NpiRUzyrZL,1208.87,1209.93,C
NpiRUzyrZL,1209.22,1212.92,D
NpiRUzyrZL,1213.37,1213.61,A
NpiRUzyrZL,1214.63,1215.71,D
NpiRUzyrZL,1216.74,1224.05,D
NpiRUzyrZL,1219.97,1220.29,A
NpiRUzyrZL,1221.83,1225.09,A
NpiRUzyrZL,1224.56,1227.24,B
NpiRUzyrZL,1226.78,1239.91,D
NpiRUzyrZL,1229.65,1230.22,C
NpiRUzyrZL,1233.54,1233.94,B
NpiRUzyrZL,1234.03,1234.33,A
NpiRUzyrZL,1237.66,1238.79,A
NpiRUzyrZL,1239.53,1241.76,A
NpiRUzyrZL,1242.21,1249.45,C
NpiRUzyrZL,1243.27,1243.63,D
NpiRUzyrZL,1245.31,1245.69,A
NpiRUzyrZL,1247.66,1248.07,D
NpiRUzyrZL,1248.48,1252.0,A
NpiRUzyrZL,1249.74,1277.31,D
NpiRUzyrZL,1250.55,1251.04,C
NpiRUzyrZL,1252.26,1252.85,C
NpiRUzyrZL,1254.18,1255.45,A
NpiRUzyrZL,1260.9,1261.5,A
NpiRUzyrZL,1261.06,1261.27,C
NpiRUzyrZL,1265.18,1265.56,A
NpiRUzyrZL,1270.9,1271.18,A
NpiRUzyrZL,1277.94,1293.89,D
NpiRUzyrZL,1279.92,1280.23,A
NpiRUzyrZL,1290.48,1290.75,C
NpiRUzyrZL,1294.14,1294.59,B
NpiRUzyrZL,1294.52,1301.73,D
NpiRUzyrZL,1300.96,1304.37,B
NpiRUzyrZL,1304.2,1311.71,D
NpiRUzyrZL,1304.31,1304.69,A
NpiRUzyrZL,1308.77,1310.4,B
NpiRUzyrZL,1311.65,1312.01,B
NpiRUzyrZL,1312.08,1316.24,A
NpiRUzyrZL,1314.42,1314.8,D
NpiRUzyrZL,1316.46,1325.57,D
NpiRUzyrZL,1323.77,1324.1,A
NpiRUzyrZL,1324.96,1331.06,A
NpiRUzyrZL,1330.69,1337.79,D
NpiRUzyrZL,1335.89,1337.51,A
NpiRUzyrZL,1337.22,1339.41,C
NpiRUzyrZL,1339.81,1344.08,A
NpiRUzyrZL,1341.62,1342.9,D
NpiRUzyrZL,1341.65,1342.44,C
NpiRUzyrZL,1342.77,1344.68,B
NpiRUzyrZL,1343.78,1347.83,C
NpiRUzyrZL,1348.63,1356.07,B
NpiRUzyrZL,1356.44,1383.27,D
NpiRUzyrZL,1359.6,1361.18,C
NpiRUzyrZL,1361.07,1361.4,B
NpiRUzyrZL,1361.12,1361.36,A
NpiRUzyrZL,1363.38,1364.78,A
NpiRUzyrZL,1365.0,1367.13,B
NpiRUzyrZL,1370.71,1371.3,C
NpiRUzyrZL,1372.03,1374.89,C
NpiRUzyrZL,1374.01,1374.9,B
NpiRUzyrZL,1377.91,1379.37,B
NpiRUzyrZL,1381.11,1381.37,B
NpiRUzyrZL,1385.03,1395.39,D
NpiRUzyrZL,1392.01,1392.25,C
NpiRUzyrZL,1395.47,1395.96,A
NpiRUzyrZL,1395.96,1397.95,C
NpiRUzyrZL,1397.9,1401.78,D
NpiRUzyrZL,1400.04,1402.88,A
NpiRUzyrZL,1402.96,1403.47,C
NpiRUzyrZL,1403.42,1406.17,D
NpiRUzyrZL,1403.45,1403.96,B
NpiRUzyrZL,1404.18,1405.78,A
NpiRUzyrZL,1405.9,1414.68,C
NpiRUzyrZL,1412.25,1412.86,A
NpiRUzyrZL,1413.27,1414.89,D
NpiRUzyrZL,1414.23,1417.52,A
NpiRUzyrZL,1416.08,1418.85,C
NpiRUzyrZL,1417.8,1424.96,D
NpiRUzyrZL,1426.4,1433.83,D
NpiRUzyrZL,1428.93,1429.58,A
NpiRUzyrZL,1430.47,1430.79,A
NpiRUzyrZL,1431.45,1435.26,A
NpiRUzyrZL,1435.71,1436.92,B
NpiRUzyrZL,1435.96,1436.42,D
NpiRUzyrZL,1436.15,1441.04,A
NpiRUzyrZL,1440.67,1443.01,D
NpiRUzyrZL,1442.95,1446.61,C
NpiRUzyrZL,1447.63,1455.29,C
NpiRUzyrZL,1449.47,1449.78,D
NpiRUzyrZL,1449.84,1451.57,A
NpiRUzyrZL,1452.34,1452.9,D
NpiRUzyrZL,1454.93,1458.09,D
NpiRUzyrZL,1460.22,1465.1,D
NpiRUzyrZL,1463.84,1466.34,B
NpiRUzyrZL,1464.1,1464.94,A
NpiRUzyrZL,1465.36,1467.42,C
NpiRUzyrZL,1466.0,1467.33,A
NpiRUzyrZL,1467.73,1467.87,B
NpiRUzyrZL,1467.77,1474.41,D
NpiRUzyrZL,1471.23,1471.81,C
NpiRUzyrZL,1472.58,1473.36,A
NpiRUzyrZL,1474.95,1475.77,A
NpiRUzyrZL,1475.8,1481.25,D
NpiRUzyrZL,1476.67,1476.93,A
NpiRUzyrZL,1480.09,1482.69,A
NpiRUzyrZL,1482.9,1490.53,D
NpiRUzyrZL,1484.64,1484.91,A
NpiRUzyrZL,1485.71,1486.43,C
NpiRUzyrZL,1491.01,1491.89,A
NpiRUzyrZL,1491.82,1500.07,C
NpiRUzyrZL,1494.91,1496.63,D
NpiRUzyrZL,1495.63,1495.98,A
NpiRUzyrZL,1498.45,1501.04,A
NpiRUzyrZL,1500.25,1505.44,D
NpiRUzyrZL,1504.34,1504.69,A
NpiRUzyrZL,1504.37,1506.49,C
NpiRUzyrZL,1506.47,1511.79,D
NpiRUzyrZL,1507.07,1509.28,A
NpiRUzyrZL,1509.31,1514.81,C
NpiRUzyrZL,1515.09,1517.86,A
NpiRUzyrZL,1515.11,1515.79,D
NpiRUzyrZL,1518.98,1520.02,D
NpiRUzyrZL,1520.02,1522.84,A
NpiRUzyrZL,1521.13,1524.78,D
NpiRUzyrZL,1525.59,1528.94,C
NpiRUzyrZL,1529.31,1531.65,B
NpiRUzyrZL,1530.22,1540.17,C
NpiRUzyrZL,1538.14,1538.7,B
NpiRUzyrZL,1538.86,1544.41,D
NpiRUzyrZL,1539.92,1542.28,A
NpiRUzyrZL,1542.45,1546.01,B
NpiRUzyrZL,1545.68,1548.96,C
NpiRUzyrZL,1547.67,1548.06,B
NpiRUzyrZL,1550.02,1558.67,B
NpiRUzyrZL,1550.14,1550.47,D
NpiRUzyrZL,1557.4,1558.37,A
NpiRUzyrZL,1558.64,1569.58,D
NpiRUzyrZL,1563.34,1564.49,A
NpiRUzyrZL,1565.32,1567.54,A
NpiRUzyrZL,1567.62,1568.06,C
NpiRUzyrZL,1570.45,1571.0,A
NpiRUzyrZL,1571.67,1575.4,D
NpiRUzyrZL,1572.99,1573.45,A
NpiRUzyrZL,1574.06,1577.66,A
NpiRUzyrZL,1576.68,1580.71,D
NpiRUzyrZL,1580.27,1582.02,A
NpiRUzyrZL,1582.28,1584.26,D
NpiRUzyrZL,1582.7,1597.02,C
NpiRUzyrZL,1586.07,1588.91,A
NpiRUzyrZL,1592.15,1595.31,A
NpiRUzyrZL,1597.45,1614.36,A
NpiRUzyrZL,1602.16,1602.49,C
NpiRUzyrZL,1612.47,1615.29,D
NpiRUzyrZL,1616.56,1617.23,A
NpiRUzyrZL,1617.7,1634.71,D
NpiRUzyrZL,1617.95,1621.52,A
NpiRUzyrZL,1622.49,1622.92,C
NpiRUzyrZL,1622.58,1623.26,A
NpiRUzyrZL,1624.72,1625.14,A
NpiRUzyrZL,1629.11,1629.48,A
NpiRUzyrZL,1630.87,1631.35,A
NpiRUzyrZL,1635.17,1641.08,A
NpiRUzyrZL,1636.82,1638.54,D
NpiRUzyrZL,1640.49,1658.37,D
NpiRUzyrZL,1642.53,1642.84,A
NpiRUzyrZL,1651.72,1653.01,A
NpiRUzyrZL,1656.62,1656.9,A
NpiRUzyrZL,1660.14,1665.29,D
NpiRUzyrZL,1663.48,1666.84,A
NpiRUzyrZL,1667.17,1668.41,D
NpiRUzyrZL,1669.2,1672.91,A
NpiRUzyrZL,1673.45,1677.97,D
NpiRUzyrZL,1678.14,1680.27,A
NpiRUzyrZL,1679.91,1683.49,D
NpiRUzyrZL,1684.72,1693.05,D
NpiRUzyrZL,1688.18,1688.59,A
NpiRUzyrZL,1693.0,1698.48,A
NpiRUzyrZL,1693.43,1693.72,C
NpiRUzyrZL,1698.67,1706.91,D
NpiRUzyrZL,1700.63,1702.12,A
NpiRUzyrZL,1703.44,1705.94,A
NpiRUzyrZL,1708.55,1729.67,D
NpiRUzyrZL,1715.93,1717.7,A
NpiRUzyrZL,1720.14,1721.94,A
NpiRUzyrZL,1728.59,1730.69,A
NpiRUzyrZL,1731.4,1732.31,A
NpiRUzyrZL,1731.4,1733.77,D
NpiRUzyrZL,1733.51,1737.12,A
NpiRUzyrZL,1736.07,1740.42,D
NpiRUzyrZL,1741.98,1756.9,D
NpiRUzyrZL,1756.02,1756.96,A
NpiRUzyrZL,1758.12,1762.4,A
NpiRUzyrZL,1760.42,1766.48,D
NpiRUzyrZL,1762.44,1762.9,B
NpiRUzyrZL,1767.39,1769.26,C
NpiRUzyrZL,1767.8,1768.89,D
NpiRUzyrZL,1768.94,1771.84,A
NpiRUzyrZL,1770.69,1773.94,C
NpiRUzyrZL,1774.0,1774.29,B
NpiRUzyrZL,1774.56,1779.35,A
NpiRUzyrZL,1775.03,1775.32,C
NpiRUzyrZL,1779.97,1789.53,A
NpiRUzyrZL,1779.98,1780.93,C
NpiRUzyrZL,1790.07,1790.53,D
NpiRUzyrZL,1790.29,1795.31,C
NpiRUzyrZL,1793.96,1799.92,D
NpiRUzyrZL,1800.29,1803.0,C
NpiRUzyrZL,1800.75,1810.04,A
NpiRUzyrZL,1801.2,1801.88,B
NpiRUzyrZL,1801.44,1801.65,D
NpiRUzyrZL,1806.15,1806.77,D
NpiRUzyrZL,1807.9,1808.39,D
NpiRUzyrZL,1810.43,1810.78,C
NpiRUzyrZL,1810.99,1812.11,D
NpiRUzyrZL,1812.8,1813.3,C
NpiRUzyrZL,1813.43,1838.96,D
NpiRUzyrZL,1813.8,1814.39,B
NpiRUzyrZL,1819.93,1820.8,A
NpiRUzyrZL,1835.71,1836.13,A
NpiRUzyrZL,1836.83,1837.75,A
NpiRUzyrZL,1838.55,1839.23,A
NpiRUzyrZL,1840.86,1843.62,A
NpiRUzyrZL,1844.8,1848.05,A
NpiRUzyrZL,1846.34,1849.22,D
NpiRUzyrZL,1847.6,1854.57,B
NpiRUzyrZL,1854.72,1861.96,A
NpiRUzyrZL,1856.03,1856.57,B
NpiRUzyrZL,1860.8,1861.31,D
NpiRUzyrZL,1863.47,1869.36,A
NpiRUzyrZL,1870.65,1873.34,A
NpiRUzyrZL,1874.35,1876.59,D
NpiRUzyrZL,1874.59,1885.43,A
NpiRUzyrZL,1876.06,1877.84,B
NpiRUzyrZL,1886.47,1890.41,B
NpiRUzyrZL,1889.36,1890.99,A
NpiRUzyrZL,1892.13,1907.13,C
NpiRUzyrZL,1895.64,1896.43,D
NpiRUzyrZL,1897.7,1898.08,B
NpiRUzyrZL,1897.72,1898.13,A
NpiRUzyrZL,1905.41,1908.37,A
NpiRUzyrZL,1908.89,1909.23,C
NpiRUzyrZL,1909.66,1912.79,A
NpiRUzyrZL,1912.08,1914.36,C
NpiRUzyrZL,1912.26,1912.59,D
NpiRUzyrZL,1913.5,1918.39,B
NpiRUzyrZL,1919.56,1919.98,A
NpiRUzyrZL,1919.67,1920.42,C
NpiRUzyrZL,1919.99,1924.37,B
NpiRUzyrZL,1920.01,1922.03,D
NpiRUzyrZL,1922.0,1925.73,A
NpiRUzyrZL,1923.84,1924.39,D
NpiRUzyrZL,1924.04,1938.37,C
NpiRUzyrZL,1926.35,1926.63,B
NpiRUzyrZL,1926.62,1926.91,A
NpiRUzyrZL,1928.76,1931.12,A
NpiRUzyrZL,1936.12,1936.35,B
NpiRUzyrZL,1937.67,1952.2,B
NpiRUzyrZL,1942.67,1943.14,A
NpiRUzyrZL,1944.42,1944.79,C
NpiRUzyrZL,1948.3,1948.8,D
NpiRUzyrZL,1948.98,1949.67,A
NpiRUzyrZL,1949.28,1950.2,C
NpiRUzyrZL,1949.86,1953.98,D
NpiRUzyrZL,1952.16,1960.7,A
NpiRUzyrZL,1957.25,1957.79,D
NpiRUzyrZL,1960.68,1972.9,D
NpiRUzyrZL,1960.74,1961.18,B
NpiRUzyrZL,1965.23,1966.54,A
NpiRUzyrZL,1973.98,1997.45,D
NpiRUzyrZL,1977.84,1978.21,A
NpiRUzyrZL,1982.14,1983.27,A
NpiRUzyrZL,1989.85,1990.44,C
NpiRUzyrZL,1993.24,1993.81,B
NpiRUzyrZL,1997.85,2006.21,B
NpiRUzyrZL,2005.71,2006.28,C
NpiRUzyrZL,2006.24,2009.37,A
NpiRUzyrZL,2008.15,2024.6,B
NpiRUzyrZL,2008.41,2010.7,D
NpiRUzyrZL,2013.69,2014.21,A
NpiRUzyrZL,2023.17,2031.99,D
NpiRUzyrZL,2025.59,2027.11,C
NpiRUzyrZL,2027.44,2027.76,B
NpiRUzyrZL,2029.83,2030.59,A
NpiRUzyrZL,2030.02,2042.01,B
NpiRUzyrZL,2037.85,2038.4,A
NpiRUzyrZL,2037.96,2038.58,D
NpiRUzyrZL,2042.49,2045.08,D
NpiRUzyrZL,2046.09,2046.62,A
NpiRUzyrZL,2046.95,2049.24,B
NpiRUzyrZL,2048.83,2051.28,A
NpiRUzyrZL,2049.08,2049.34,D
NpiRUzyrZL,2050.7,2052.5,B
NpiRUzyrZL,2050.84,2054.92,D
NpiRUzyrZL,2053.11,2058.13,A
NpiRUzyrZL,2054.74,2055.32,B
NpiRUzyrZL,2058.65,2059.44,B
NpiRUzyrZL,2059.91,2065.42,C
NpiRUzyrZL,2061.03,2061.37,A
NpiRUzyrZL,2065.33,2066.26,A
NpiRUzyrZL,2065.36,2065.78,D
NpiRUzyrZL,2065.36,2068.89,B
NpiRUzyrZL,2068.61,2070.55,A
NpiRUzyrZL,2070.07,2073.44,D
NpiRUzyrZL,2070.23,2071.86,B
NpiRUzyrZL,2072.35,2074.09,A
NpiRUzyrZL,2074.96,2075.44,D
NpiRUzyrZL,2076.14,2076.59,C
NpiRUzyrZL,2076.83,2079.81,A
NpiRUzyrZL,2078.92,2082.13,D
NpiRUzyrZL,2081.22,2087.9,B
NpiRUzyrZL,2086.96,2087.25,A
NpiRUzyrZL,2087.26,2092.69,D
NpiRUzyrZL,2089.09,2091.38,B
NpiRUzyrZL,2092.31,2095.5,A
NpiRUzyrZL,2095.48,2100.77,D
NpiRUzyrZL,2098.13,2099.11,A
NpiRUzyrZL,2100.95,2101.42,B
NpiRUzyrZL,2101.74,2104.78,A
NpiRUzyrZL,2104.22,2107.65,B
NpiRUzyrZL,2106.38,2110.09,A
NpiRUzyrZL,2108.8,2109.62,B
NpiRUzyrZL,2109.51,2123.37,C
NpiRUzyrZL,2120.63,2121.04,D
NpiRUzyrZL,2122.33,2123.92,D
NpiRUzyrZL,2124.14,2124.56,B
NpiRUzyrZL,2125.16,2126.28,D
NpiRUzyrZL,2125.64,2126.85,A
NpiRUzyrZL,2127.8,2127.94,C
NpiRUzyrZL,2127.85,2133.91,D
NpiRUzyrZL,2129.22,2130.36,A
NpiRUzyrZL,2133.98,2138.08,C
NpiRUzyrZL,2138.04,2141.42,A
NpiRUzyrZL,2138.39,2138.83,B
NpiRUzyrZL,2139.9,2140.2,D
NpiRUzyrZL,2141.55,2142.16,D
NpiRUzyrZL,2142.54,2143.34,A
NpiRUzyrZL,2143.67,2156.3,D
NpiRUzyrZL,2144.68,2145.4,C
NpiRUzyrZL,2152.25,2152.66,A
NpiRUzyrZL,2157.88,2161.54,D
NpiRUzyrZL,2160.4,2160.84,A
NpiRUzyrZL,2160.42,2160.77,B
NpiRUzyrZL,2160.52,2167.07,C
NpiRUzyrZL,2166.05,2173.21,D
NpiRUzyrZL,2174.87,2177.96,A
NpiRUzyrZL,2175.91,2176.45,B
NpiRUzyrZL,2176.01,2180.08,C
NpiRUzyrZL,2180.17,2180.93,A
NpiRUzyrZL,2180.47,2181.24,D
NpiRUzyrZL,2181.59,2189.32,C
NpiRUzyrZL,2186.96,2187.54,B
NpiRUzyrZL,2188.58,2189.06,D
NpiRUzyrZL,2189.04,2194.37,B
NpiRUzyrZL,2191.89,2192.72,D
NpiRUzyrZL,2192.24,2194.34,A
NpiRUzyrZL,2195.81,2200.88,B
NpiRUzyrZL,2200.79,2222.19,A
NpiRUzyrZL,2202.56,2203.95,B
NpiRUzyrZL,2202.89,2203.45,D
NpiRUzyrZL,2205.48,2207.56,C
NpiRUzyrZL,2207.41,2207.84,D
NpiRUzyrZL,2208.69,2209.03,D
NpiRUzyrZL,2208.69,2209.56,C
NpiRUzyrZL,2212.43,2213.09,C
NpiRUzyrZL,2220.14,2220.56,D
NpiRUzyrZL,2223.89,2225.89,C
NpiRUzyrZL,2226.33,2226.85,A
NpiRUzyrZL,2227.66,2229.33,D
NpiRUzyrZL,2227.96,2228.98,A
NpiRUzyrZL,2229.06,2229.95,C
NpiRUzyrZL,2229.39,2235.31,B
NpiRUzyrZL,2234.48,2236.67,A
NpiRUzyrZL,2236.38,2238.29,B
NpiRUzyrZL,2238.28,2240.02,A
NpiRUzyrZL,2239.48,2240.02,C
NpiRUzyrZL,2241.57,2242.91,B
NpiRUzyrZL,2242.22,2242.43,A
NpiRUzyrZL,2243.46,2243.68,A
NpiRUzyrZL,2245.01,2245.58,D
NpiRUzyrZL,2247.51,2247.8,B
NpiRUzyrZL,2247.97,2251.18,A
NpiRUzyrZL,2248.17,2248.79,C
NpiRUzyrZL,2250.81,2250.97,B
NpiRUzyrZL,2251.11,2251.56,D
NpiRUzyrZL,2252.02,2253.82,B
NpiRUzyrZL,2253.12,2254.09,D
NpiRUzyrZL,2254.78,2254.97,A
NpiRUzyrZL,2256.18,2257.77,A
NpiRUzyrZL,2258.49,2259.14,C
NpiRUzyrZL,2260.93,2264.11,C
NpiRUzyrZL,2262.46,2263.19,A
NpiRUzyrZL,2264.19,2265.34,A
NpiRUzyrZL,2264.27,2267.28,B
NpiRUzyrZL,2264.75,2267.68,D
NpiRUzyrZL,2266.83,2267.63,C
NpiRUzyrZL,2270.18,2272.4,A
NpiRUzyrZL,2270.22,2270.67,D
NpiRUzyrZL,2271.45,2275.88,D
NpiRUzyrZL,2275.82,2277.33,A
NpiRUzyrZL,2280.97,2284.55,D
NpiRUzyrZL,2283.22,2285.08,A
NpiRUzyrZL,2285.48,2290.7,D
NpiRUzyrZL,2285.68,2286.95,A
NpiRUzyrZL,2286.01,2286.65,B
NpiRUzyrZL,2289.03,2294.97,B
NpiRUzyrZL,2294.06,2296.72,A
NpiRUzyrZL,2298.39,2301.23,A
NpiRUzyrZL,2299.31,2302.23,B
NpiRUzyrZL,2303.06,2307.91,A
NpiRUzyrZL,2307.96,2309.9,B
NpiRUzyrZL,2309.63,2312.47,A
NpiRUzyrZL,2311.82,2312.36,B
NpiRUzyrZL,2313.06,2316.7,A
NpiRUzyrZL,2316.18,2318.14,B
NpiRUzyrZL,2317.73,2320.2,A
NpiRUzyrZL,2319.04,2320.5,B
NpiRUzyrZL,2321.8,2323.85,A
NpiRUzyrZL,2321.93,2322.66,D
NpiRUzyrZL,2324.25,2324.81,C
NpiRUzyrZL,2324.25,2324.73,B
NpiRUzyrZL,2325.0,2325.46,D
NpiRUzyrZL,2326.11,2326.39,B
NpiRUzyrZL,2331.5,2332.45,A
NpiRUzyrZL,2333.39,2335.92,C
NpiRUzyrZL,2336.86,2337.1,A
NpiRUzyrZL,2337.45,2338.08,C
NpiRUzyrZL,2339.02,2339.58,A
NpiRUzyrZL,2341.01,2343.28,A
NpiRUzyrZL,2343.53,2346.49,C
uG6jXTxDCk,74.89,76.27,D
uG6jXTxDCk,82.13,84.3,D
uG6jXTxDCk,85.74,88.91,D
uG6jXTxDCk,90.38,91.48,D
uG6jXTxDCk,91.53,92.51,A
uG6jXTxDCk,92.86,93.25,D
uG6jXTxDCk,95.66,96.15,A
uG6jXTxDCk,98.35,100.17,C
uG6jXTxDCk,98.37,99.04,A
uG6jXTxDCk,102.92,103.69,C
uG6jXTxDCk,104.1,105.37,A
uG6jXTxDCk,106.41,107.48,D
uG6jXTxDCk,107.06,114.61,A
uG6jXTxDCk,110.91,111.69,D
uG6jXTxDCk,112.4,114.7,D
uG6jXTxDCk,115.86,126.95,C
uG6jXTxDCk,119.56,120.77,D
uG6jXTxDCk,124.69,132.42,D
uG6jXTxDCk,129.18,130.84,C
uG6jXTxDCk,132.07,136.44,C
uG6jXTxDCk,134.59,135.1,D
uG6jXTxDCk,136.13,139.46,D
uG6jXTxDCk,138.74,139.68,A
uG6jXTxDCk,142.63,149.9,C
uG6jXTxDCk,143.26,143.98,D
uG6jXTxDCk,144.55,145.39,B
